file,dataset_group,status,error,shape,dimensions,dtype,elements,unique_values,non_finite_values,minimum,maximum
Rehab_assessment/d01_raw_data/142/019_2.npy,Rehab_assessment,readable,,"(37, 13)",2,float64,481,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/142/019_3.npy,Rehab_assessment,readable,,"(37, 5)",2,float64,185,86,0,11.598057051858,214.0
Rehab_assessment/d01_raw_data/142/020_1.npy,Rehab_assessment,readable,,"(44, 12)",2,float64,528,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/142/020_2.npy,Rehab_assessment,readable,,"(44, 13)",2,float64,572,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/142/020_3.npy,Rehab_assessment,readable,,"(44, 5)",2,float64,220,96,0,35.0971022758437,747.0
Rehab_assessment/d01_raw_data/142/021_1.npy,Rehab_assessment,readable,,"(37, 12)",2,float64,444,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/142/021_2.npy,Rehab_assessment,readable,,"(37, 13)",2,float64,481,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/142/021_3.npy,Rehab_assessment,readable,,"(37, 5)",2,float64,185,90,0,-128.572875142947,362.0
Rehab_assessment/d01_raw_data/142/022_1.npy,Rehab_assessment,readable,,"(36, 12)",2,float64,432,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/142/022_2.npy,Rehab_assessment,readable,,"(36, 13)",2,float64,468,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/142/022_3.npy,Rehab_assessment,readable,,"(36, 5)",2,float64,180,75,0,25.0,157.362858432681
Rehab_assessment/d01_raw_data/142/023_1.npy,Rehab_assessment,readable,,"(94, 12)",2,float64,1128,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/142/023_2.npy,Rehab_assessment,readable,,"(94, 13)",2,float64,1222,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/142/023_3.npy,Rehab_assessment,readable,,"(94, 5)",2,float64,470,193,0,-64.6766218299576,727.0
Rehab_assessment/d01_raw_data/142/024_1.npy,Rehab_assessment,readable,,"(27, 12)",2,float64,324,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/142/024_2.npy,Rehab_assessment,readable,,"(27, 13)",2,float64,351,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/142/024_3.npy,Rehab_assessment,readable,,"(27, 5)",2,float64,135,63,0,26.7387148445878,173.0
Rehab_assessment/d01_raw_data/142/025_1.npy,Rehab_assessment,readable,,"(36, 12)",2,float64,432,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/142/025_2.npy,Rehab_assessment,readable,,"(36, 13)",2,float64,468,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/142/025_3.npy,Rehab_assessment,readable,,"(36, 5)",2,float64,180,77,0,3.85153938452803,138.0
Rehab_assessment/d01_raw_data/142/026_1.npy,Rehab_assessment,readable,,"(94, 12)",2,float64,1128,518,0,-150.617065429688,528.0
Rehab_assessment/d01_raw_data/142/026_2.npy,Rehab_assessment,readable,,"(109, 13)",2,float64,1417,676,0,-95.0592041015625,654.0
Rehab_assessment/d01_raw_data/142/026_3.npy,Rehab_assessment,readable,,"(109, 5)",2,float64,545,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/000_1.npy,Rehab_assessment,readable,,"(78, 12)",2,float64,936,768,0,-288.63525390625,1172.0
Rehab_assessment/d01_raw_data/143/000_2.npy,Rehab_assessment,readable,,"(84, 13)",2,float64,1092,801,0,-133.339965820313,1324.0
Rehab_assessment/d01_raw_data/143/000_3.npy,Rehab_assessment,readable,,"(84, 5)",2,float64,420,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/001_1.npy,Rehab_assessment,readable,,"(68, 12)",2,float64,816,637,0,-244.0,1075.0
Rehab_assessment/d01_raw_data/143/001_2.npy,Rehab_assessment,readable,,"(88, 13)",2,float64,1144,695,0,-119.197265625,1207.0
Rehab_assessment/d01_raw_data/143/001_3.npy,Rehab_assessment,readable,,"(88, 5)",2,float64,440,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/002_1.npy,Rehab_assessment,readable,,"(40, 12)",2,float64,480,438,0,-276.0,1396.0
Rehab_assessment/d01_raw_data/143/002_2.npy,Rehab_assessment,readable,,"(50, 13)",2,float64,650,538,0,-107.84912109375,1340.0
Rehab_assessment/d01_raw_data/143/002_3.npy,Rehab_assessment,readable,,"(50, 5)",2,float64,250,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/003_1.npy,Rehab_assessment,readable,,"(61, 12)",2,float64,732,668,0,-254.0,1351.0
Rehab_assessment/d01_raw_data/143/003_2.npy,Rehab_assessment,readable,,"(94, 13)",2,float64,1222,1001,0,-127.084350585938,1380.0
Rehab_assessment/d01_raw_data/143/003_3.npy,Rehab_assessment,readable,,"(94, 5)",2,float64,470,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/004_1.npy,Rehab_assessment,readable,,"(35, 12)",2,float64,420,399,0,-246.0,1088.0
Rehab_assessment/d01_raw_data/143/004_2.npy,Rehab_assessment,readable,,"(44, 13)",2,float64,572,509,0,-130.18798828125,1364.0
Rehab_assessment/d01_raw_data/143/004_3.npy,Rehab_assessment,readable,,"(44, 5)",2,float64,220,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/005_1.npy,Rehab_assessment,readable,,"(41, 12)",2,float64,492,425,0,-78.7353515625,643.0
Rehab_assessment/d01_raw_data/143/005_2.npy,Rehab_assessment,readable,,"(61, 13)",2,float64,793,544,0,-329.0,844.0
Rehab_assessment/d01_raw_data/143/005_3.npy,Rehab_assessment,readable,,"(61, 5)",2,float64,305,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/006_1.npy,Rehab_assessment,readable,,"(64, 12)",2,float64,768,697,0,-247.0,1296.0
Rehab_assessment/d01_raw_data/143/006_2.npy,Rehab_assessment,readable,,"(55, 13)",2,float64,715,642,0,-119.923461914063,1397.0
Rehab_assessment/d01_raw_data/143/006_3.npy,Rehab_assessment,readable,,"(64, 5)",2,float64,320,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/007_1.npy,Rehab_assessment,readable,,"(207, 12)",2,float64,2484,2105,0,-296.5087890625,853.0
Rehab_assessment/d01_raw_data/143/007_2.npy,Rehab_assessment,readable,,"(248, 13)",2,float64,3224,1650,0,-179.945068359375,662.0
Rehab_assessment/d01_raw_data/143/007_3.npy,Rehab_assessment,readable,,"(248, 5)",2,float64,1240,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/008_1.npy,Rehab_assessment,readable,,"(101, 12)",2,float64,1212,995,0,-242.0,1362.0
Rehab_assessment/d01_raw_data/143/008_2.npy,Rehab_assessment,readable,,"(86, 13)",2,float64,1118,869,0,-128.662109375,1354.0
Rehab_assessment/d01_raw_data/143/008_3.npy,Rehab_assessment,readable,,"(101, 5)",2,float64,505,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/009_1.npy,Rehab_assessment,readable,,"(71, 12)",2,float64,852,766,0,-344.0,1221.0
Rehab_assessment/d01_raw_data/143/009_2.npy,Rehab_assessment,readable,,"(100, 13)",2,float64,1300,1080,0,-177.192993164063,1330.0
Rehab_assessment/d01_raw_data/143/009_3.npy,Rehab_assessment,readable,,"(100, 5)",2,float64,500,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/010_1.npy,Rehab_assessment,readable,,"(49, 12)",2,float64,588,475,0,-196.0,1394.0
Rehab_assessment/d01_raw_data/143/010_2.npy,Rehab_assessment,readable,,"(72, 13)",2,float64,936,717,0,-145.855590820313,1333.0
Rehab_assessment/d01_raw_data/143/010_3.npy,Rehab_assessment,readable,,"(72, 5)",2,float64,360,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/011_1.npy,Rehab_assessment,readable,,"(96, 12)",2,float64,1152,908,0,-159.8291015625,567.0
Rehab_assessment/d01_raw_data/143/011_2.npy,Rehab_assessment,readable,,"(95, 13)",2,float64,1235,904,0,-161.38916015625,1170.0
Rehab_assessment/d01_raw_data/143/011_3.npy,Rehab_assessment,readable,,"(96, 5)",2,float64,480,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/012_1.npy,Rehab_assessment,readable,,"(114, 12)",2,float64,1368,628,0,-108.643798828125,1426.0
Rehab_assessment/d01_raw_data/143/012_2.npy,Rehab_assessment,readable,,"(96, 13)",2,float64,1248,414,0,-128.357666015625,1282.0
Rehab_assessment/d01_raw_data/143/012_3.npy,Rehab_assessment,readable,,"(114, 5)",2,float64,570,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/013_1.npy,Rehab_assessment,readable,,"(60, 12)",2,float64,720,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/013_2.npy,Rehab_assessment,readable,,"(60, 13)",2,float64,780,365,0,-115.768432617188,745.0
Rehab_assessment/d01_raw_data/143/013_3.npy,Rehab_assessment,readable,,"(60, 5)",2,float64,300,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/014_1.npy,Rehab_assessment,readable,,"(88, 12)",2,float64,1056,805,0,-141.0,1437.0
Rehab_assessment/d01_raw_data/143/014_2.npy,Rehab_assessment,readable,,"(94, 13)",2,float64,1222,863,0,-129.7177734375,1326.0
Rehab_assessment/d01_raw_data/143/014_3.npy,Rehab_assessment,readable,,"(94, 5)",2,float64,470,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/015_1.npy,Rehab_assessment,readable,,"(92, 12)",2,float64,1104,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/015_2.npy,Rehab_assessment,readable,,"(92, 13)",2,float64,1196,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/015_3.npy,Rehab_assessment,readable,,"(92, 5)",2,float64,460,205,0,-70.6092692338307,184.0
Rehab_assessment/d01_raw_data/143/016_1.npy,Rehab_assessment,readable,,"(51, 12)",2,float64,612,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/016_2.npy,Rehab_assessment,readable,,"(51, 13)",2,float64,663,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/016_3.npy,Rehab_assessment,readable,,"(51, 5)",2,float64,255,110,0,-16.4112883464052,169.0
Rehab_assessment/d01_raw_data/143/017_1.npy,Rehab_assessment,readable,,"(47, 12)",2,float64,564,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/017_2.npy,Rehab_assessment,readable,,"(47, 13)",2,float64,611,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/017_3.npy,Rehab_assessment,readable,,"(47, 5)",2,float64,235,107,0,-45.8962034255467,169.0
Rehab_assessment/d01_raw_data/143/018_1.npy,Rehab_assessment,readable,,"(45, 12)",2,float64,540,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/018_2.npy,Rehab_assessment,readable,,"(45, 13)",2,float64,585,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/018_3.npy,Rehab_assessment,readable,,"(45, 5)",2,float64,225,94,0,-30.9574100691806,169.0
Rehab_assessment/d01_raw_data/143/019_1.npy,Rehab_assessment,readable,,"(40, 12)",2,float64,480,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/019_2.npy,Rehab_assessment,readable,,"(40, 13)",2,float64,520,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/019_3.npy,Rehab_assessment,readable,,"(40, 5)",2,float64,200,84,0,24.0,212.0
Rehab_assessment/d01_raw_data/143/020_1.npy,Rehab_assessment,readable,,"(64, 12)",2,float64,768,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/020_2.npy,Rehab_assessment,readable,,"(64, 13)",2,float64,832,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/020_3.npy,Rehab_assessment,readable,,"(64, 5)",2,float64,320,132,0,-46.1371313754936,172.0
Rehab_assessment/d01_raw_data/143/021_1.npy,Rehab_assessment,readable,,"(59, 12)",2,float64,708,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/021_2.npy,Rehab_assessment,readable,,"(59, 13)",2,float64,767,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/021_3.npy,Rehab_assessment,readable,,"(59, 5)",2,float64,295,126,0,13.1655101977114,240.0
Rehab_assessment/d01_raw_data/143/022_1.npy,Rehab_assessment,readable,,"(64, 12)",2,float64,768,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/022_2.npy,Rehab_assessment,readable,,"(64, 13)",2,float64,832,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/022_3.npy,Rehab_assessment,readable,,"(64, 5)",2,float64,320,112,0,-179.51913637039,183.0
Rehab_assessment/d01_raw_data/143/023_1.npy,Rehab_assessment,readable,,"(45, 12)",2,float64,540,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/023_2.npy,Rehab_assessment,readable,,"(45, 13)",2,float64,585,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/023_3.npy,Rehab_assessment,readable,,"(45, 5)",2,float64,225,95,0,-89.9166003502995,174.0
Rehab_assessment/d01_raw_data/143/024_1.npy,Rehab_assessment,readable,,"(57, 12)",2,float64,684,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/024_2.npy,Rehab_assessment,readable,,"(57, 13)",2,float64,741,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/024_3.npy,Rehab_assessment,readable,,"(57, 5)",2,float64,285,151,0,-24.0653733110848,130.0
Rehab_assessment/d01_raw_data/143/025_1.npy,Rehab_assessment,readable,,"(46, 12)",2,float64,552,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/025_2.npy,Rehab_assessment,readable,,"(46, 13)",2,float64,598,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/143/025_3.npy,Rehab_assessment,readable,,"(46, 5)",2,float64,230,145,0,-110.598043194103,225.0
Rehab_assessment/d01_raw_data/143/026_1.npy,Rehab_assessment,readable,,"(50, 12)",2,float64,600,567,0,-138.427734375,645.0
Rehab_assessment/d01_raw_data/143/026_2.npy,Rehab_assessment,readable,,"(30, 13)",2,float64,390,353,0,-121.585693359375,802.0
Rehab_assessment/d01_raw_data/143/026_3.npy,Rehab_assessment,readable,,"(50, 5)",2,float64,250,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/000_1.npy,Rehab_assessment,readable,,"(51, 12)",2,float64,612,546,0,-230.0,1029.0
Rehab_assessment/d01_raw_data/144/000_2.npy,Rehab_assessment,readable,,"(48, 13)",2,float64,624,515,0,-111.011352539063,323.0
Rehab_assessment/d01_raw_data/144/000_3.npy,Rehab_assessment,readable,,"(51, 5)",2,float64,255,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/001_1.npy,Rehab_assessment,readable,,"(156, 12)",2,float64,1872,1345,0,-156.406860351563,1183.0
Rehab_assessment/d01_raw_data/144/001_2.npy,Rehab_assessment,readable,,"(161, 13)",2,float64,2093,1258,0,-159.384155273438,313.0
Rehab_assessment/d01_raw_data/144/001_3.npy,Rehab_assessment,readable,,"(161, 5)",2,float64,805,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/002_1.npy,Rehab_assessment,readable,,"(191, 12)",2,float64,2292,1733,0,-179.851684570313,1189.0
Rehab_assessment/d01_raw_data/144/002_2.npy,Rehab_assessment,readable,,"(189, 13)",2,float64,2457,1541,0,-173.215942382813,452.0
Rehab_assessment/d01_raw_data/144/002_3.npy,Rehab_assessment,readable,,"(191, 5)",2,float64,955,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/003_1.npy,Rehab_assessment,readable,,"(95, 12)",2,float64,1140,1022,0,-210.0,1264.0
Rehab_assessment/d01_raw_data/144/003_2.npy,Rehab_assessment,readable,,"(114, 13)",2,float64,1482,1252,0,-179.53857421875,528.0
Rehab_assessment/d01_raw_data/144/003_3.npy,Rehab_assessment,readable,,"(114, 5)",2,float64,570,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/004_1.npy,Rehab_assessment,readable,,"(112, 12)",2,float64,1344,1102,0,-116.405639648438,315.0
Rehab_assessment/d01_raw_data/144/004_2.npy,Rehab_assessment,readable,,"(107, 13)",2,float64,1391,1079,0,-122.338256835938,395.0
Rehab_assessment/d01_raw_data/144/004_3.npy,Rehab_assessment,readable,,"(112, 5)",2,float64,560,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/005_1.npy,Rehab_assessment,readable,,"(90, 12)",2,float64,1080,950,0,-184.6923828125,1251.0
Rehab_assessment/d01_raw_data/144/005_2.npy,Rehab_assessment,readable,,"(38, 13)",2,float64,494,402,0,-13.427734375,356.0
Rehab_assessment/d01_raw_data/144/005_3.npy,Rehab_assessment,readable,,"(90, 5)",2,float64,450,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/006_1.npy,Rehab_assessment,readable,,"(189, 12)",2,float64,2268,1945,0,-193.0,1022.0
Rehab_assessment/d01_raw_data/144/006_2.npy,Rehab_assessment,readable,,"(172, 13)",2,float64,2236,1877,0,-764.0,885.0
Rehab_assessment/d01_raw_data/144/006_3.npy,Rehab_assessment,readable,,"(189, 5)",2,float64,945,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/007_1.npy,Rehab_assessment,readable,,"(96, 12)",2,float64,1152,1005,0,-213.0,977.0
Rehab_assessment/d01_raw_data/144/007_2.npy,Rehab_assessment,readable,,"(47, 13)",2,float64,611,510,0,-180.0,412.0
Rehab_assessment/d01_raw_data/144/007_3.npy,Rehab_assessment,readable,,"(96, 5)",2,float64,480,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/008_1.npy,Rehab_assessment,readable,,"(75, 12)",2,float64,900,791,0,-319.2138671875,249.0
Rehab_assessment/d01_raw_data/144/008_2.npy,Rehab_assessment,readable,,"(82, 13)",2,float64,1066,787,0,-170.386962890625,305.0
Rehab_assessment/d01_raw_data/144/008_3.npy,Rehab_assessment,readable,,"(82, 5)",2,float64,410,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/009_1.npy,Rehab_assessment,readable,,"(120, 12)",2,float64,1440,1270,0,-175.45166015625,1184.0
Rehab_assessment/d01_raw_data/144/009_2.npy,Rehab_assessment,readable,,"(113, 13)",2,float64,1469,1239,0,-156.373901367188,381.0
Rehab_assessment/d01_raw_data/144/009_3.npy,Rehab_assessment,readable,,"(120, 5)",2,float64,600,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/010_1.npy,Rehab_assessment,readable,,"(163, 12)",2,float64,1956,1586,0,-217.0,1283.0
Rehab_assessment/d01_raw_data/144/010_2.npy,Rehab_assessment,readable,,"(149, 13)",2,float64,1937,1486,0,-179.302368164063,583.0
Rehab_assessment/d01_raw_data/144/010_3.npy,Rehab_assessment,readable,,"(163, 5)",2,float64,815,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/011_1.npy,Rehab_assessment,readable,,"(70, 12)",2,float64,840,718,0,-309.9365234375,1258.0
Rehab_assessment/d01_raw_data/144/011_2.npy,Rehab_assessment,readable,,"(49, 13)",2,float64,637,543,0,-38.6962890625,461.0
Rehab_assessment/d01_raw_data/144/011_3.npy,Rehab_assessment,readable,,"(70, 5)",2,float64,350,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/012_1.npy,Rehab_assessment,readable,,"(131, 12)",2,float64,1572,1288,0,-179.840698242188,1328.0
Rehab_assessment/d01_raw_data/144/012_2.npy,Rehab_assessment,readable,,"(73, 13)",2,float64,949,826,0,-178.70361328125,597.0
Rehab_assessment/d01_raw_data/144/012_3.npy,Rehab_assessment,readable,,"(131, 5)",2,float64,655,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/013_1.npy,Rehab_assessment,readable,,"(136, 12)",2,float64,1632,1413,0,-219.0,1028.0
Rehab_assessment/d01_raw_data/144/013_2.npy,Rehab_assessment,readable,,"(101, 13)",2,float64,1313,1088,0,-45.47119140625,548.0
Rehab_assessment/d01_raw_data/144/013_3.npy,Rehab_assessment,readable,,"(136, 5)",2,float64,680,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/014_1.npy,Rehab_assessment,readable,,"(54, 12)",2,float64,648,578,0,-335.63232421875,1303.0
Rehab_assessment/d01_raw_data/144/014_2.npy,Rehab_assessment,readable,,"(57, 13)",2,float64,741,642,0,-179.950561523438,498.0
Rehab_assessment/d01_raw_data/144/014_3.npy,Rehab_assessment,readable,,"(57, 5)",2,float64,285,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/015_1.npy,Rehab_assessment,readable,,"(37, 12)",2,float64,444,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/015_2.npy,Rehab_assessment,readable,,"(37, 13)",2,float64,481,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/015_3.npy,Rehab_assessment,readable,,"(37, 5)",2,float64,185,87,0,-113.279485675315,190.0
Rehab_assessment/d01_raw_data/144/016_1.npy,Rehab_assessment,readable,,"(58, 12)",2,float64,696,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/016_2.npy,Rehab_assessment,readable,,"(58, 13)",2,float64,754,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/016_3.npy,Rehab_assessment,readable,,"(58, 5)",2,float64,290,140,0,-69.0677703718402,193.0
Rehab_assessment/d01_raw_data/144/017_1.npy,Rehab_assessment,readable,,"(47, 12)",2,float64,564,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/017_2.npy,Rehab_assessment,readable,,"(47, 13)",2,float64,611,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/017_3.npy,Rehab_assessment,readable,,"(47, 5)",2,float64,235,110,0,-67.4433771463782,187.0
Rehab_assessment/d01_raw_data/144/018_1.npy,Rehab_assessment,readable,,"(31, 12)",2,float64,372,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/018_2.npy,Rehab_assessment,readable,,"(31, 13)",2,float64,403,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/018_3.npy,Rehab_assessment,readable,,"(31, 5)",2,float64,155,83,0,-57.3614983731336,190.0
Rehab_assessment/d01_raw_data/144/019_1.npy,Rehab_assessment,readable,,"(41, 12)",2,float64,492,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/019_2.npy,Rehab_assessment,readable,,"(41, 13)",2,float64,533,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/019_3.npy,Rehab_assessment,readable,,"(41, 5)",2,float64,205,146,0,-156.315491583181,301.0
Rehab_assessment/d01_raw_data/144/020_1.npy,Rehab_assessment,readable,,"(33, 12)",2,float64,396,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/020_2.npy,Rehab_assessment,readable,,"(33, 13)",2,float64,429,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/020_3.npy,Rehab_assessment,readable,,"(33, 5)",2,float64,165,118,0,-154.538176502686,298.0
Rehab_assessment/d01_raw_data/144/021_1.npy,Rehab_assessment,readable,,"(46, 12)",2,float64,552,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/021_2.npy,Rehab_assessment,readable,,"(46, 13)",2,float64,598,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/021_3.npy,Rehab_assessment,readable,,"(46, 5)",2,float64,230,155,0,-150.604248281317,297.0
Rehab_assessment/d01_raw_data/144/022_1.npy,Rehab_assessment,readable,,"(48, 12)",2,float64,576,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/022_2.npy,Rehab_assessment,readable,,"(48, 13)",2,float64,624,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/022_3.npy,Rehab_assessment,readable,,"(48, 5)",2,float64,240,135,0,-148.256267236871,194.0
Rehab_assessment/d01_raw_data/144/023_1.npy,Rehab_assessment,readable,,"(42, 12)",2,float64,504,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/023_2.npy,Rehab_assessment,readable,,"(42, 13)",2,float64,546,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/023_3.npy,Rehab_assessment,readable,,"(42, 5)",2,float64,210,127,0,-149.693245387059,261.0
Rehab_assessment/d01_raw_data/144/024_1.npy,Rehab_assessment,readable,,"(58, 12)",2,float64,696,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/024_2.npy,Rehab_assessment,readable,,"(58, 13)",2,float64,754,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/024_3.npy,Rehab_assessment,readable,,"(58, 5)",2,float64,290,185,0,-18.2648350392804,265.0
Rehab_assessment/d01_raw_data/144/025_1.npy,Rehab_assessment,readable,,"(34, 12)",2,float64,408,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/025_2.npy,Rehab_assessment,readable,,"(34, 13)",2,float64,442,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/144/025_3.npy,Rehab_assessment,readable,,"(34, 5)",2,float64,170,120,0,-178.399576838704,277.0
Rehab_assessment/d01_raw_data/144/026_1.npy,Rehab_assessment,readable,,"(70, 12)",2,float64,840,755,0,-233.0,1061.0
Rehab_assessment/d01_raw_data/144/026_2.npy,Rehab_assessment,readable,,"(34, 13)",2,float64,442,400,0,-176.929321289063,449.0
Rehab_assessment/d01_raw_data/144/026_3.npy,Rehab_assessment,readable,,"(70, 5)",2,float64,350,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/145/000_1.npy,Rehab_assessment,readable,,"(206, 12)",2,float64,2472,1824,0,-196.0,765.0
Rehab_assessment/d01_raw_data/145/000_2.npy,Rehab_assessment,readable,,"(204, 13)",2,float64,2652,1727,0,-179.609985351563,1115.0
Rehab_assessment/d01_raw_data/145/000_3.npy,Rehab_assessment,readable,,"(206, 5)",2,float64,1030,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/145/001_1.npy,Rehab_assessment,readable,,"(78, 12)",2,float64,936,810,0,-179.384765625,321.0
Rehab_assessment/d01_raw_data/145/001_2.npy,Rehab_assessment,readable,,"(97, 13)",2,float64,1261,1041,0,-154.86328125,1049.0
Rehab_assessment/d01_raw_data/145/001_3.npy,Rehab_assessment,readable,,"(97, 5)",2,float64,485,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/145/002_1.npy,Rehab_assessment,readable,,"(40, 12)",2,float64,480,438,0,-276.0,1396.0
Rehab_assessment/d01_raw_data/145/002_2.npy,Rehab_assessment,readable,,"(50, 13)",2,float64,650,538,0,-107.84912109375,1340.0
Rehab_assessment/d01_raw_data/145/002_3.npy,Rehab_assessment,readable,,"(50, 5)",2,float64,250,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/145/003_1.npy,Rehab_assessment,readable,,"(88, 12)",2,float64,1056,835,0,-156.0,702.0
Rehab_assessment/d01_raw_data/145/003_2.npy,Rehab_assessment,readable,,"(66, 13)",2,float64,858,711,0,-153.869018554688,1242.0
Rehab_assessment/d01_raw_data/145/003_3.npy,Rehab_assessment,readable,,"(88, 5)",2,float64,440,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/145/004_1.npy,Rehab_assessment,readable,,"(160, 12)",2,float64,1920,1391,0,-179.895629882813,359.0
Rehab_assessment/d01_raw_data/145/004_2.npy,Rehab_assessment,readable,,"(167, 13)",2,float64,2171,1539,0,-179.71435546875,1219.0
Rehab_assessment/d01_raw_data/145/004_3.npy,Rehab_assessment,readable,,"(167, 5)",2,float64,835,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/145/005_1.npy,Rehab_assessment,readable,,"(154, 12)",2,float64,1848,1451,0,-206.0,741.0
Rehab_assessment/d01_raw_data/145/005_2.npy,Rehab_assessment,readable,,"(67, 13)",2,float64,871,678,0,-174.111328125,1072.0
Rehab_assessment/d01_raw_data/145/005_3.npy,Rehab_assessment,readable,,"(154, 5)",2,float64,770,1,0,0.0,0.0
Rehab_assessment/d01_raw_data/145/006_1.npy,Rehab_assessment,readable,,"(35, 12)",2,float64,420,374,0,-155.709228515625,651.0
